Region,Sex,Age group,Year,"Rate (per 100,000)",Counts,Population
British Columbia,Both sexes,'80+',2004,2268,3340,147280
British Columbia,Both sexes,'35+',2005,787,18510,2351190
British Columbia,Both sexes,'35-49',2005,330,3360,1017280
British Columbia,Both sexes,'50-64',2005,688,5470,795540
British Columbia,Both sexes,'65-79',2005,1604,6220,387720
British Columbia,Both sexes,'80+',2005,2290,3450,150640
British Columbia,Both sexes,'35+',2006,756,18020,2383400
British Columbia,Both sexes,'35-49',2006,327,3310,1011460
British Columbia,Both sexes,'50-64',2006,666,5480,823210
British Columbia,Both sexes,'65-79',2006,1491,5880,394420
British Columbia,Both sexes,'80+',2006,2171,3350,154310
British Columbia,Both sexes,'35+',2007,915,22180,2423870
British Columbia,Both sexes,'35-49',2007,377,3800,1009110
British Columbia,Both sexes,'50-64',2007,813,6930,852680
British Columbia,Both sexes,'65-79',2007,1793,7250,404280
British Columbia,Both sexes,'80+',2007,2667,4210,157830
British Columbia,Both sexes,'35+',2008,898,22060,2456380
British Columbia,Both sexes,'35-49',2008,356,3580,1004540
British Columbia,Both sexes,'50-64',2008,791,6940,877080
British Columbia,Both sexes,'65-79',2008,1782,7380,414160
British Columbia,Both sexes,'80+',2008,2585,4150,160570
British Columbia,Both sexes,'35+',2009,1243,30920,2486580
British Columbia,Both sexes,'35-49',2009,455,4530,996670
British Columbia,Both sexes,'50-64',2009,1150,10370,901890
British Columbia,Both sexes,'65-79',2009,2459,10430,424160
British Columbia,Both sexes,'80+',2009,3411,5590,163860
British Columbia,Both sexes,'35+',2010,1193,29930,2509440
British Columbia,Both sexes,'35-49',2010,479,4730,987480
British Columbia,Both sexes,'50-64',2010,1117,10320,924110
British Columbia,Both sexes,'65-79',2010,2262,9760,431530
British Columbia,Both sexes,'80+',2010,3079,5120,166310
British Columbia,Both sexes,'35+',2011,1076,27240,2531960
British Columbia,Both sexes,'35-49',2011,443,4330,977900
British Columbia,Both sexes,'50-64',2011,995,9310,935690
British Columbia,Both sexes,'65-79',2011,1974,8870,449430
British Columbia,Both sexes,'80+',2011,2800,4730,168930
British Columbia,Both sexes,'35+',2012,1018,26010,2554530
British Columbia,Both sexes,'35-49',2012,426,4100,963020
British Columbia,Both sexes,'50-64',2012,941,8930,949030
British Columbia,Both sexes,'65-79',2012,1774,8350,470810
British Columbia,Both sexes,'80+',2012,2692,4620,171650
British Columbia,Both sexes,'35+',2013,975,25060,2571360
British Columbia,Both sexes,'35-49',2013,395,3740,946380
British Columbia,Both sexes,'50-64',2013,910,8730,959200
British Columbia,Both sexes,'65-79',2013,1686,8290,491650
British Columbia,Both sexes,'80+',2013,2469,4300,174150
British Columbia,Both sexes,'35+',2014,939,24420,2601870
British Columbia,Both sexes,'35-49',2014,362,3410,941420
British Columbia,Both sexes,'50-64',2014,863,8360,968170
British Columbia,Both sexes,'65-79',2014,1640,8440,514690
British Columbia,Both sexes,'80+',2014,2382,4230,177610
British Columbia,Both sexes,'35+',2015,918,24250,2641580
British Columbia,Both sexes,'35-49',2015,352,3330,946700
British Columbia,Both sexes,'50-64',2015,854,8330,975910
British Columbia,Both sexes,'65-79',2015,1569,8430,537360
British Columbia,Both sexes,'80+',2015,2291,4160,181610
British Columbia,Both sexes,'35+',2016,877,23580,2689220
British Columbia,Both sexes,'35-49',2016,327,3140,961030
British Columbia,Both sexes,'50-64',2016,822,8070,981390
British Columbia,Both sexes,'65-79',2016,1485,8330,561030
British Columbia,Both sexes,'80+',2016,2185,4060,185780
British Columbia,Both sexes,'35+',2017,855,23400,2736660
British Columbia,Both sexes,'35-49',2017,305,2980,977820
British Columbia,Both sexes,'50-64',2017,822,8090,984160
British Columbia,Both sexes,'65-79',2017,1457,8520,584840
British Columbia,Both sexes,'80+',2017,2002,3800,189840
British Columbia,Females,'35+',2000,812,9040,1113820
British Columbia,Females,'35-49',2000,400,2030,507990
British Columbia,Females,'50-64',2000,756,2460,325490
British Columbia,Females,'65-79',2000,1497,2950,197090
British Columbia,Females,'80+',2000,1922,1600,83250
British Columbia,Females,'35+',2001,753,8510,1129860
British Columbia,Females,'35-49',2001,384,1950,508350
British Columbia,Females,'50-64',2001,665,2250,338300
British Columbia,Females,'65-79',2001,1404,2760,196610
British Columbia,Females,'80+',2001,1813,1570,86620
British Columbia,Females,'35+',2002,712,8150,1145440
British Columbia,Females,'35-49',2002,343,1740,507050
British Columbia,Females,'50-64',2002,654,2300,351920
British Columbia,Females,'65-79',2002,1319,2600,197110
British Columbia,Females,'80+',2002,1690,1510,89360
British Columbia,Females,'35+',2003,735,8560,1165130
British Columbia,Females,'35-49',2003,337,1710,507610
British Columbia,Females,'50-64',2003,662,2430,367190
British Columbia,Females,'65-79',2003,1383,2740,198080
British Columbia,Females,'80+',2003,1811,1670,92230
British Columbia,Females,'35+',2004,737,8730,1184470
British Columbia,Females,'35-49',2004,323,1640,507880
British Columbia,Females,'50-64',2004,653,2500,382880
British Columbia,Females,'65-79',2004,1399,2790,199450
British Columbia,Females,'80+',2004,1909,1800,94270
British Columbia,Females,'35+',2005,758,9150,1207220
British Columbia,Females,'35-49',2005,335,1710,510910
British Columbia,Females,'50-64',2005,648,2580,398120
British Columbia,Females,'65-79',2005,1450,2930,202040
British Columbia,Females,'80+',2005,2018,1940,96140
British Columbia,Females,'35+',2006,715,8760,1224840
British Columbia,Females,'35-49',2006,324,1650,509030
British Columbia,Females,'50-64',2006,615,2540,413200
British Columbia,Females,'65-79',2006,1344,2750,204610
British Columbia,Females,'80+',2006,1847,1810,97990
British Columbia,Females,'35+',2007,868,10800,1244920
British Columbia,Females,'35-49',2007,374,1900,507700
British Columbia,Females,'50-64',2007,759,3250,428400
British Columbia,Females,'65-79',2007,1602,3350,209130
British Columbia,Females,'80+',2007,2287,2280,99690
British Columbia,Females,'35+',2008,845,10660,1261500
British Columbia,Females,'35-49',2008,342,1730,505400
British Columbia,Females,'50-64',2008,750,3310,441430
British Columbia,Females,'65-79',2008,1608,3440,213950
British Columbia,Females,'80+',2008,2164,2180,100720
British Columbia,Females,'35+',2009,1192,15230,1278090
British Columbia,Females,'35-49',2009,462,2320,502230
British Columbia,Females,'50-64',2009,1089,4950,454670
British Columbia,Females,'65-79',2009,2236,4890,218740
British Columbia,Females,'80+',2009,2987,3060,102440
British Columbia,Females,'35+',2010,1153,14880,1290850
British Columbia,Females,'35-49',2010,504,2510,498510
British Columbia,Females,'50-64',2010,1053,4910,466470
British Columbia,Females,'65-79',2010,2080,4630,222640
British Columbia,Females,'80+',2010,2732,2820,103210
British Columbia,Females,'35+',2011,1025,13350,1302470
British Columbia,Females,'35-49',2011,451,2230,494130
British Columbia,Females,'50-64',2011,929,4390,472460
British Columbia,Females,'65-79',2011,1811,4200,231890
British Columbia,Females,'80+',2011,2433,2530,103990
British Columbia,Females,'35+',2012,970,12750,1314310
British Columbia,Females,'35-49',2012,431,2100,487270
British Columbia,Females,'50-64',2012,874,4190,479500
British Columbia,Females,'65-79',2012,1616,3920,242640
British Columbia,Females,'80+',2012,2430,2550,104930
British Columbia,Females,'35+',2013,917,12140,1323970
British Columbia,Females,'35-49',2013,397,1900,478920
British Columbia,Females,'50-64',2013,838,4070,485660
British Columbia,Females,'65-79',2013,1517,3850,253710
British Columbia,Females,'80+',2013,2195,2320,105690
British Columbia,Females,'35+',2014,880,11790,1340480
British Columbia,Females,'35-49',2014,359,1710,476890
British Columbia,Females,'50-64',2014,784,3850,490780
British Columbia,Females,'65-79',2014,1497,3980,265820
British Columbia,Females,'80+',2014,2094,2240,106980
British Columbia,Females,'35+',2015,856,11650,1361050
British Columbia,Females,'35-49',2015,346,1660,479110
British Columbia,Females,'50-64',2015,773,3830,495610
British Columbia,Females,'65-79',2015,1411,3920,277750
British Columbia,Females,'80+',2015,2063,2240,108580
British Columbia,Females,'35+',2016,818,11340,1385620
British Columbia,Females,'35-49',2016,319,1550,486270
British Columbia,Females,'50-64',2016,752,3750,498750
British Columbia,Females,'65-79',2016,1344,3900,290190
British Columbia,Females,'80+',2016,1938,2140,110410
British Columbia,Females,'35+',2017,801,11290,1409550
British Columbia,Females,'35-49',2017,296,1460,493890
British Columbia,Females,'50-64',2017,753,3770,500690
British Columbia,Females,'65-79',2017,1322,4000,302660
British Columbia,Females,'80+',2017,1834,2060,112300
British Columbia,Males,'35+',2000,904,9460,1046820
British Columbia,Males,'35-49',2000,382,1910,499720
British Columbia,Males,'50-64',2000,812,2660,327710
British Columbia,Males,'65-79',2000,1988,3450,173570
British Columbia,Males,'80+',2000,3165,1450,45820
British Columbia,Males,'35+',2001,835,8880,1063170
British Columbia,Males,'35-49',2001,370,1850,500420
British Columbia,Males,'50-64',2001,743,2530,340410
British Columbia,Males,'65-79',2001,1828,3190,174550
British Columbia,Males,'80+',2001,2742,1310,47780
British Columbia,Males,'35+',2002,796,8580,1078070
British Columbia,Males,'35-49',2002,343,1710,498640
British Columbia,Males,'50-64',2002,699,2470,353490
British Columbia,Males,'65-79',2002,1700,3000,176460
British Columbia,Males,'80+',2002,2829,1400,49490
British Columbia,Males,'35+',2003,805,8860,1100280
British Columbia,Males,'35-49',2003,327,1640,501810
British Columbia,Males,'50-64',2003,696,2560,367870
British Columbia,Males,'65-79',2003,1820,3260,179160
British Columbia,Males,'80+',2003,2722,1400,51440
British Columbia,Males,'35+',2004,831,9320,1121810
British Columbia,Males,'35-49',2004,335,1690,503790
British Columbia,Males,'50-64',2004,721,2760,382920
British Columbia,Males,'65-79',2004,1834,3340,182100
British Columbia,Males,'80+',2004,2905,1540,53020
British Columbia,Males,'35+',2005,818,9360,1143980
British Columbia,Males,'35-49',2005,328,1660,506370
British Columbia,Males,'50-64',2005,727,2890,397410
British Columbia,Males,'65-79',2005,1777,3300,185690
British Columbia,Males,'80+',2005,2771,1510,54490
British Columbia,Males,'35+',2006,799,9260,1158550
British Columbia,Males,'35-49',2006,330,1660,502430
British Columbia,Males,'50-64',2006,717,2940,410000
British Columbia,Males,'65-79',2006,1644,3120,189800
British Columbia,Males,'80+',2006,2734,1540,56320
British Columbia,Males,'35+',2007,965,11380,1178950
British Columbia,Males,'35-49',2007,377,1890,501400
British Columbia,Males,'50-64',2007,867,3680,424280
British Columbia,Males,'65-79',2007,1993,3890,195140
British Columbia,Males,'80+',2007,3320,1930,58140
British Columbia,Males,'35+',2008,954,11400,1194880
British Columbia,Males,'35-49',2008,371,1850,499150
British Columbia,Males,'50-64',2008,836,3640,435660
British Columbia,Males,'65-79',2008,1968,3940,200200
British Columbia,Males,'80+',2008,3307,1980,59870
British Columbia,Males,'35+',2009,1298,15690,1208480
British Columbia,Males,'35-49',2009,447,2210,494440
British Columbia,Males,'50-64',2009,1212,5420,447220
British Columbia,Males,'65-79',2009,2692,5530,205400
British Columbia,Males,'80+',2009,4135,2540,61430
British Columbia,Males,'35+',2010,1235,15050,1218590
British Columbia,Males,'35-49',2010,452,2210,488960
British Columbia,Males,'50-64',2010,1182,5410,457640
British Columbia,Males,'65-79',2010,2461,5140,208900
British Columbia,Males,'80+',2010,3645,2300,63100
British Columbia,Males,'35+',2011,1130,13890,1229490
British Columbia,Males,'35-49',2011,434,2100,483780
British Columbia,Males,'50-64',2011,1062,4920,463240
British Columbia,Males,'65-79',2011,2147,4670,217550
British Columbia,Males,'80+',2011,3388,2200,64930
British Columbia,Males,'35+',2012,1069,13260,1240220
British Columbia,Males,'35-49',2012,422,2010,475770
British Columbia,Males,'50-64',2012,1010,4740,469530
British Columbia,Males,'65-79',2012,1946,4440,228190
British Columbia,Males,'80+',2012,3117,2080,66740
British Columbia,Males,'35+',2013,1036,12920,1247400
British Columbia,Males,'35-49',2013,394,1840,467460
British Columbia,Males,'50-64',2013,984,4660,473540
British Columbia,Males,'65-79',2013,1870,4450,237950
British Columbia,Males,'80+',2013,2893,1980,68450
British Columbia,Males,'35+',2014,1001,12630,1261390
British Columbia,Males,'35-49',2014,364,1690,464520
British Columbia,Males,'50-64',2014,945,4510,477400
British Columbia,Males,'65-79',2014,1792,4460,248870
British Columbia,Males,'80+',2014,2790,1970,70610
British Columbia,Males,'35+',2015,983,12590,1280510
British Columbia,Males,'35-49',2015,357,1670,467580
British Columbia,Males,'50-64',2015,935,4490,480300
British Columbia,Males,'65-79',2015,1733,4500,259600
British Columbia,Males,'80+',2015,2629,1920,73030
British Columbia,Males,'35+',2016,939,12240,1303600
British Columbia,Males,'35-49',2016,335,1590,474750
British Columbia,Males,'50-64',2016,895,4320,482640
British Columbia,Males,'65-79',2016,1632,4420,270830
British Columbia,Males,'80+',2016,2535,1910,75360
British Columbia,Males,'35+',2017,912,12100,1327100
British Columbia,Males,'35-49',2017,316,1530,483930
British Columbia,Males,'50-64',2017,894,4320,483460
British Columbia,Males,'65-79',2017,1602,4520,282190
British Columbia,Males,'80+',2017,2244,1740,77540
Yukon Territory,Both sexes,'35+',2010,938,180,19200
Yukon Territory,Both sexes,'35-49',2010,476,40,8410
Yukon Territory,Both sexes,'50-64',2010,1114,90,8080
Yukon Territory,Both sexes,'65-79',2010,1762,40,2270
Yukon Territory,Both sexes,'80+',2010,4255,20,470
Yukon Territory,Both sexes,'35+',2011,1075,210,19540
Yukon Territory,Both sexes,'35-49',2011,480,40,8330
Yukon Territory,Both sexes,'50-64',2011,1332,110,8260
Yukon Territory,Both sexes,'65-79',2011,2033,50,2460
Yukon Territory,Both sexes,'80+',2011,4000,20,500
Yukon Territory,Both sexes,'35+',2012,1153,230,19940
Yukon Territory,Both sexes,'35-49',2012,359,30,8360
Yukon Territory,Both sexes,'50-64',2012,1308,110,8410
Yukon Territory,Both sexes,'65-79',2012,2632,70,2660
Yukon Territory,Both sexes,'80+',2012,6000,30,500
Yukon Territory,Both sexes,'35+',2013,745,150,20130
Yukon Territory,Both sexes,'35-49',2013,361,30,8320
Yukon Territory,Both sexes,'50-64',2013,824,70,8500
Yukon Territory,Both sexes,'65-79',2013,1423,40,2810
Yukon Territory,Both sexes,'80+',2013,1961,10,510
Yukon Territory,Both sexes,'35+',2014,782,160,20450
Yukon Territory,Both sexes,'35-49',2014,240,20,8330
Yukon Territory,Both sexes,'50-64',2014,699,60,8580
Yukon Territory,Both sexes,'65-79',2014,2007,60,2990
Yukon Territory,Both sexes,'80+',2014,3774,20,530
Yukon Territory,Both sexes,'35+',2015,767,160,20850
Yukon Territory,Both sexes,'35-49',2015,238,20,8420
Yukon Territory,Both sexes,'50-64',2015,809,70,8650
Yukon Territory,Both sexes,'65-79',2015,1858,60,3230
Yukon Territory,Both sexes,'35+',2016,842,180,21370
Yukon Territory,Both sexes,'35-49',2016,344,30,8710
Yukon Territory,Both sexes,'50-64',2016,928,80,8620
Yukon Territory,Both sexes,'65-79',2016,1739,60,3450
Yukon Territory,Both sexes,'80+',2016,1695,10,590
Yukon Territory,Both sexes,'35+',2017,681,150,22040
Yukon Territory,Both sexes,'35-49',2017,332,30,9040
Yukon Territory,Both sexes,'50-64',2017,806,70,8680
Yukon Territory,Both sexes,'65-79',2017,1084,40,3690
Yukon Territory,Both sexes,'80+',2017,3175,20,630
Yukon Territory,Females,'35+',2010,963,90,9350
Yukon Territory,Females,'35-49',2010,701,30,4280
Yukon Territory,Females,'50-64',2010,785,30,3820
Yukon Territory,Females,'65-79',2010,2020,20,990
Yukon Territory,Females,'35+',2011,1046,100,9560
Yukon Territory,Females,'35-49',2011,467,20,4280
Yukon Territory,Females,'50-64',2011,1519,60,3950
Yukon Territory,Females,'65-79',2011,2804,30,1070
Yukon Territory,Females,'35+',2012,927,90,9710
Yukon Territory,Females,'35-49',2012,236,10,4230
Yukon Territory,Females,'50-64',2012,1235,50,4050
Yukon Territory,Females,'65-79',2012,1739,20,1150
Yukon Territory,Females,'80+',2012,3571,10,280
Yukon Territory,Females,'35+',2013,712,70,9830
Yukon Territory,Females,'35-49',2013,239,10,4180
Yukon Territory,Females,'50-64',2013,728,30,4120
Yukon Territory,Females,'65-79',2013,1613,20,1240
Yukon Territory,Females,'35+',2014,699,70,10010
Yukon Territory,Females,'35-49',2014,239,10,4190
Yukon Territory,Females,'50-64',2014,719,30,4170
Yukon Territory,Females,'65-79',2014,1504,20,1330
Yukon Territory,Females,'35+',2015,686,70,10210
Yukon Territory,Females,'35-49',2015,235,10,4250
Yukon Territory,Females,'50-64',2015,714,30,4200
Yukon Territory,Females,'65-79',2015,1389,20,1440
Yukon Territory,Females,'35+',2016,857,90,10500
Yukon Territory,Females,'35-49',2016,228,10,4390
Yukon Territory,Females,'50-64',2016,714,30,4200
Yukon Territory,Females,'65-79',2016,1935,30,1550
Yukon Territory,Females,'80+',2016,2941,10,340
Yukon Territory,Females,'35+',2017,557,60,10780
Yukon Territory,Females,'35-49',2017,222,10,4510
Yukon Territory,Females,'50-64',2017,472,20,4240
Yukon Territory,Females,'65-79',2017,1198,20,1670
Yukon Territory,Males,'35+',2010,1014,100,9860
Yukon Territory,Males,'50-64',2010,1179,50,4240
Yukon Territory,Males,'65-79',2010,1563,20,1280
Yukon Territory,Males,'35+',2011,1101,110,9990
Yukon Territory,Males,'35-49',2011,493,20,4060
Yukon Territory,Males,'50-64',2011,1163,50,4300
Yukon Territory,Males,'65-79',2011,2143,30,1400
Yukon Territory,Males,'35+',2012,1273,130,10210
Yukon Territory,Males,'35-49',2012,483,20,4140
Yukon Territory,Males,'50-64',2012,1376,60,4360
Yukon Territory,Males,'65-79',2012,3289,50,1520
Yukon Territory,Males,'80+',2012,4762,10,210
Yukon Territory,Males,'35+',2013,776,80,10310
Yukon Territory,Males,'35-49',2013,484,20,4130
Yukon Territory,Males,'50-64',2013,911,40,4390
Yukon Territory,Males,'65-79',2013,1899,30,1580
Yukon Territory,Males,'35+',2014,861,90,10450
Yukon Territory,Males,'35-49',2014,242,10,4130
Yukon Territory,Males,'50-64',2014,680,30,4410
Yukon Territory,Males,'65-79',2014,1807,30,1660
Yukon Territory,Males,'80+',2014,8333,20,240
Yukon Territory,Males,'35+',2015,753,80,10630
Yukon Territory,Males,'35-49',2015,240,10,4160
Yukon Territory,Males,'50-64',2015,674,30,4450
Yukon Territory,Males,'65-79',2015,1695,30,1770
Yukon Territory,Males,'35+',2016,918,100,10890
Yukon Territory,Males,'35-49',2016,464,20,4310
Yukon Territory,Males,'50-64',2016,1129,50,4430
Yukon Territory,Males,'65-79',2016,1579,30,1900
Yukon Territory,Males,'35+',2017,799,90,11260
Yukon Territory,Males,'35-49',2017,222,10,4510
Yukon Territory,Males,'50-64',2017,901,40,4440
Yukon Territory,Males,'65-79',2017,995,20,2010
Yukon Territory,Males,'80+',2017,3448,10,290
Northwest Territories,Both sexes,'35+',2000,904,160,17700
Northwest Territories,Both sexes,'35-49',2000,354,40,11290
Northwest Territories,Both sexes,'50-64',2000,1004,50,4980
Northwest Territories,Both sexes,'65-79',2000,4132,50,1210
Northwest Territories,Both sexes,'80+',2000,8696,20,230
Northwest Territories,Both sexes,'35+',2001,731,130,17780
Northwest Territories,Both sexes,'35-49',2001,269,30,11150
Northwest Territories,Both sexes,'50-64',2001,960,50,5210
Northwest Territories,Both sexes,'65-79',2001,3306,40,1210
Northwest Territories,Both sexes,'80+',2001,4762,10,210
Northwest Territories,Both sexes,'35+',2002,601,110,18300
Northwest Territories,Both sexes,'35-49',2002,265,30,11320
Northwest Territories,Both sexes,'50-64',2002,725,40,5520
Northwest Territories,Both sexes,'65-79',2002,2439,30,1230
Northwest Territories,Both sexes,'35+',2003,806,150,18600
Northwest Territories,Both sexes,'35-49',2003,444,50,11270
Northwest Territories,Both sexes,'50-64',2003,1029,60,5830
Northwest Territories,Both sexes,'65-79',2003,2344,30,1280
Northwest Territories,Both sexes,'80+',2003,8333,20,240
Northwest Territories,Both sexes,'35+',2004,827,160,19340
Northwest Territories,Both sexes,'35-49',2004,260,30,11530
Northwest Territories,Both sexes,'50-64',2004,963,60,6230
Northwest Territories,Both sexes,'65-79',2004,3731,50,1340
Northwest Territories,Both sexes,'80+',2004,8333,20,240
Northwest Territories,Both sexes,'35+',2005,760,150,19740
Northwest Territories,Both sexes,'35-49',2005,343,40,11650
Northwest Territories,Both sexes,'50-64',2005,770,50,6490
Northwest Territories,Both sexes,'65-79',2005,3650,50,1370
Northwest Territories,Both sexes,'80+',2005,8000,20,250
Northwest Territories,Both sexes,'35+',2006,853,170,19930
Northwest Territories,Both sexes,'35-49',2006,432,50,11570
Northwest Territories,Both sexes,'50-64',2006,1045,70,6700
Northwest Territories,Both sexes,'65-79',2006,3521,50,1420
Northwest Territories,Both sexes,'80+',2006,4000,10,250
Northwest Territories,Both sexes,'35+',2007,878,180,20510
Northwest Territories,Both sexes,'35-49',2007,430,50,11640
Northwest Territories,Both sexes,'50-64',2007,844,60,7110
Northwest Territories,Both sexes,'65-79',2007,3378,50,1480
Northwest Territories,Both sexes,'80+',2007,7143,20,280
Northwest Territories,Both sexes,'35+',2008,910,190,20880
Northwest Territories,Both sexes,'35-49',2008,348,40,11480
Northwest Territories,Both sexes,'50-64',2008,1061,80,7540
Northwest Territories,Both sexes,'65-79',2008,3145,50,1590
Northwest Territories,Both sexes,'80+',2008,7407,20,270
Northwest Territories,Both sexes,'35+',2009,940,200,21270
Northwest Territories,Both sexes,'35-49',2009,349,40,11470
Northwest Territories,Both sexes,'50-64',2009,1272,100,7860
Northwest Territories,Both sexes,'65-79',2009,3593,60,1670
Northwest Territories,Both sexes,'80+',2009,3846,10,260
Northwest Territories,Both sexes,'35+',2010,929,180,19380
Northwest Territories,Both sexes,'35-49',2010,397,40,10070
Northwest Territories,Both sexes,'50-64',2010,951,70,7360
Northwest Territories,Both sexes,'65-79',2010,3012,50,1660
Northwest Territories,Both sexes,'80+',2010,3571,10,280
Northwest Territories,Both sexes,'35+',2011,1004,200,19930
Northwest Territories,Both sexes,'35-49',2011,294,30,10190
Northwest Territories,Both sexes,'50-64',2011,1305,100,7660
Northwest Territories,Both sexes,'65-79',2011,3390,60,1770
Northwest Territories,Both sexes,'80+',2011,3448,10,290
Northwest Territories,Both sexes,'35+',2012,877,180,20520
Northwest Territories,Both sexes,'35-49',2012,390,40,10250
Northwest Territories,Both sexes,'50-64',2012,870,70,8050
Northwest Territories,Both sexes,'65-79',2012,3141,60,1910
Northwest Territories,Both sexes,'80+',2012,6250,20,320
Northwest Territories,Both sexes,'35+',2013,913,190,20820
Northwest Territories,Both sexes,'35-49',2013,391,40,10240
Northwest Territories,Both sexes,'50-64',2013,1094,90,8230
Northwest Territories,Both sexes,'65-79',2013,1980,40,2020
Northwest Territories,Both sexes,'80+',2013,6250,20,320
Northwest Territories,Both sexes,'35+',2014,981,200,20380
Northwest Territories,Both sexes,'35-49',2014,307,30,9770
Northwest Territories,Both sexes,'50-64',2014,1353,110,8130
Northwest Territories,Both sexes,'65-79',2014,1878,40,2130
Northwest Territories,Both sexes,'80+',2014,3125,10,320
Northwest Territories,Both sexes,'35+',2015,954,190,19910
Northwest Territories,Both sexes,'35-49',2015,215,20,9310
Northwest Territories,Both sexes,'50-64',2015,1250,100,8000
Northwest Territories,Both sexes,'65-79',2015,2222,50,2250
Northwest Territories,Both sexes,'80+',2015,3030,10,330
Northwest Territories,Both sexes,'35+',2016,758,160,21100
Northwest Territories,Both sexes,'35-49',2016,300,30,10000
Northwest Territories,Both sexes,'50-64',2016,964,80,8300
Northwest Territories,Both sexes,'65-79',2016,2041,50,2450
Northwest Territories,Both sexes,'80+',2016,2778,10,360
Northwest Territories,Females,'35+',2000,1092,90,8240
Northwest Territories,Females,'35-49',2000,372,20,5370
Northwest Territories,Females,'50-64',2000,1370,30,2190
Northwest Territories,Females,'65-79',2000,3636,20,550
Northwest Territories,Females,'80+',2000,8333,10,120
Northwest Territories,Females,'35+',2001,726,60,8260
Northwest Territories,Females,'35-49',2001,377,20,5300
Northwest Territories,Females,'50-64',2001,866,20,2310
Northwest Territories,Females,'65-79',2001,1852,10,540
Northwest Territories,Females,'35+',2002,586,50,8530
Northwest Territories,Females,'35-49',2002,369,20,5420
Northwest Territories,Females,'50-64',2002,412,10,2430
Northwest Territories,Females,'65-79',2002,3509,20,570
Northwest Territories,Females,'35+',2003,915,80,8740
Northwest Territories,Females,'35-49',2003,554,30,5420
Northwest Territories,Females,'50-64',2003,1154,30,2600
Northwest Territories,Females,'65-79',2003,1754,10,570
Northwest Territories,Females,'35+',2004,883,80,9060
Northwest Territories,Females,'35-49',2004,360,20,5550
Northwest Territories,Females,'50-64',2004,1079,30,2780
Northwest Territories,Females,'65-79',2004,3279,20,610
Northwest Territories,Females,'35+',2005,866,80,9240
Northwest Territories,Females,'35-49',2005,538,30,5580
Northwest Territories,Females,'50-64',2005,694,20,2880
Northwest Territories,Females,'65-79',2005,4688,30,640
Northwest Territories,Females,'35+',2006,857,80,9330
Northwest Territories,Females,'35-49',2006,362,20,5520
Northwest Territories,Females,'50-64',2006,1329,40,3010
Northwest Territories,Females,'65-79',2006,3077,20,650
Northwest Territories,Females,'35+',2007,935,90,9630
Northwest Territories,Females,'35-49',2007,358,20,5590
Northwest Territories,Females,'50-64',2007,1250,40,3200
Northwest Territories,Females,'65-79',2007,4412,30,680
Northwest Territories,Females,'35+',2008,919,90,9790
Northwest Territories,Females,'35-49',2008,542,30,5530
Northwest Territories,Females,'50-64',2008,888,30,3380
Northwest Territories,Females,'65-79',2008,4167,30,720
Northwest Territories,Females,'80+',2008,6250,10,160
Northwest Territories,Females,'35+',2009,802,80,9980
Northwest Territories,Females,'35-49',2009,360,20,5550
Northwest Territories,Females,'50-64',2009,1133,40,3530
Northwest Territories,Females,'65-79',2009,2667,20,750
Northwest Territories,Females,'35+',2010,859,80,9310
Northwest Territories,Females,'35-49',2010,599,30,5010
Northwest Territories,Females,'50-64',2010,1173,40,3410
Northwest Territories,Females,'65-79',2010,2632,20,760
Northwest Territories,Females,'35+',2011,1044,100,9580
Northwest Territories,Females,'35-49',2011,397,20,5040
Northwest Territories,Females,'50-64',2011,1401,50,3570
Northwest Territories,Females,'65-79',2011,2500,20,800
Northwest Territories,Females,'35+',2012,914,90,9850
Northwest Territories,Females,'35-49',2012,594,30,5050
Northwest Territories,Females,'50-64',2012,796,30,3770
Northwest Territories,Females,'65-79',2012,3571,30,840
Northwest Territories,Females,'35+',2013,798,80,10020
Northwest Territories,Females,'35-49',2013,395,20,5060
Northwest Territories,Females,'50-64',2013,1034,40,3870
Northwest Territories,Females,'65-79',2013,2198,20,910
Northwest Territories,Females,'35+',2014,1012,100,9880
Northwest Territories,Females,'35-49',2014,411,20,4870
Northwest Territories,Females,'50-64',2014,1305,50,3830
Northwest Territories,Females,'65-79',2014,2020,20,990
Northwest Territories,Females,'35+',2015,826,80,9680
Northwest Territories,Females,'35-49',2015,214,10,4680
Northwest Territories,Females,'50-64',2015,1316,50,3800
Northwest Territories,Females,'65-79',2015,990,10,1010
Northwest Territories,Females,'35+',2016,778,80,10280
Northwest Territories,Females,'35-49',2016,397,20,5040
Northwest Territories,Females,'50-64',2016,1018,40,3930
Northwest Territories,Females,'65-79',2016,2679,30,1120
Northwest Territories,Males,'35+',2000,741,70,9450
Northwest Territories,Males,'35-49',2000,338,20,5910
Northwest Territories,Males,'50-64',2000,1071,30,2800
Northwest Territories,Males,'65-79',2000,3125,20,640
Northwest Territories,Males,'35+',2001,839,80,9540
Northwest Territories,Males,'35-49',2001,341,20,5860
Northwest Territories,Males,'50-64',2001,1031,30,2910
Northwest Territories,Males,'65-79',2001,3077,20,650
Northwest Territories,Males,'35+',2002,513,50,9750
Northwest Territories,Males,'35-49',2002,170,10,5890
Northwest Territories,Males,'50-64',2002,971,30,3090
Northwest Territories,Males,'65-79',2002,2985,20,670
Northwest Territories,Males,'35+',2003,709,70,9870
Northwest Territories,Males,'35-49',2003,342,20,5840
Northwest Territories,Males,'50-64',2003,929,30,3230
