Region,Sex,Age group,Year,"Rate (per 100,000)",Counts,Population
New Brunswick,Both sexes,'50-64',2011,301,500,166260
New Brunswick,Both sexes,'65-79',2011,288,250,86750
New Brunswick,Both sexes,'80+',2011,268,90,33590
New Brunswick,Both sexes,'1+',2012,358,2500,698860
New Brunswick,Both sexes,'1-19',2012,699,930,133020
New Brunswick,Both sexes,'20-34',2012,237,290,122500
New Brunswick,Both sexes,'35-49',2012,312,470,150750
New Brunswick,Both sexes,'50-64',2012,287,480,167470
New Brunswick,Both sexes,'65-79',2012,275,250,90990
New Brunswick,Both sexes,'80+',2012,234,80,34130
New Brunswick,Both sexes,'1+',2013,354,2470,697210
New Brunswick,Both sexes,'1-19',2013,630,830,131700
New Brunswick,Both sexes,'20-34',2013,283,340,120220
New Brunswick,Both sexes,'35-49',2013,320,470,147030
New Brunswick,Both sexes,'50-64',2013,285,480,168470
New Brunswick,Both sexes,'65-79',2013,273,260,95240
New Brunswick,Both sexes,'80+',2013,232,80,34530
New Brunswick,Both sexes,'1+',2014,347,2420,697280
New Brunswick,Both sexes,'1-19',2014,617,810,131230
New Brunswick,Both sexes,'20-34',2014,230,270,117450
New Brunswick,Both sexes,'35-49',2014,293,420,143430
New Brunswick,Both sexes,'50-64',2014,300,510,170000
New Brunswick,Both sexes,'65-79',2014,310,310,100010
New Brunswick,Both sexes,'80+',2014,284,100,35160
New Brunswick,Both sexes,'1+',2015,336,2360,701440
New Brunswick,Both sexes,'1-19',2015,582,770,132190
New Brunswick,Both sexes,'20-34',2015,224,260,116110
New Brunswick,Both sexes,'35-49',2015,304,430,141360
New Brunswick,Both sexes,'50-64',2015,292,500,171160
New Brunswick,Both sexes,'65-79',2015,314,330,105020
New Brunswick,Both sexes,'80+',2015,253,90,35610
New Brunswick,Both sexes,'1+',2016,338,2390,706260
New Brunswick,Both sexes,'1-19',2016,587,780,132870
New Brunswick,Both sexes,'20-34',2016,225,260,115500
New Brunswick,Both sexes,'35-49',2016,278,390,140150
New Brunswick,Both sexes,'50-64',2016,315,540,171270
New Brunswick,Both sexes,'65-79',2016,318,350,110200
New Brunswick,Both sexes,'80+',2016,193,70,36270
New Brunswick,Both sexes,'1+',2017,328,2330,711440
New Brunswick,Both sexes,'1-19',2017,561,750,133640
New Brunswick,Both sexes,'20-34',2017,241,280,116360
New Brunswick,Both sexes,'35-49',2017,293,410,139850
New Brunswick,Both sexes,'50-64',2017,282,480,170210
New Brunswick,Both sexes,'65-79',2017,297,340,114530
New Brunswick,Both sexes,'80+',2017,244,90,36870
New Brunswick,Females,'1+',2000,785,2870,365500
New Brunswick,Females,'1-19',2000,1119,910,81340
New Brunswick,Females,'20-34',2000,685,510,74460
New Brunswick,Females,'35-49',2000,670,610,91050
New Brunswick,Females,'50-64',2000,713,440,61710
New Brunswick,Females,'65-79',2000,770,300,38940
New Brunswick,Females,'80+',2000,555,100,18020
New Brunswick,Females,'1+',2001,761,2760,362590
New Brunswick,Females,'1-19',2001,1082,860,79490
New Brunswick,Females,'20-34',2001,705,510,72350
New Brunswick,Females,'35-49',2001,622,560,89980
New Brunswick,Females,'50-64',2001,660,420,63640
New Brunswick,Females,'65-79',2001,726,280,38560
New Brunswick,Females,'80+',2001,700,130,18580
New Brunswick,Females,'1+',2002,722,2600,360090
New Brunswick,Females,'1-19',2002,1112,860,77350
New Brunswick,Females,'20-34',2002,704,500,71060
New Brunswick,Females,'35-49',2002,553,490,88530
New Brunswick,Females,'50-64',2002,607,400,65930
New Brunswick,Females,'65-79',2002,654,250,38250
New Brunswick,Females,'80+',2002,632,120,19000
New Brunswick,Females,'1+',2003,684,2450,358130
New Brunswick,Females,'1-19',2003,1009,760,75330
New Brunswick,Females,'20-34',2003,643,450,70030
New Brunswick,Females,'35-49',2003,596,520,87230
New Brunswick,Females,'50-64',2003,619,420,67900
New Brunswick,Females,'65-79',2003,547,210,38400
New Brunswick,Females,'80+',2003,468,90,19250
New Brunswick,Females,'1+',2004,622,2220,356660
New Brunswick,Females,'1-19',2004,961,710,73890
New Brunswick,Females,'20-34',2004,521,360,69110
New Brunswick,Females,'35-49',2004,526,450,85620
New Brunswick,Females,'50-64',2004,584,410,70170
New Brunswick,Females,'65-79',2004,521,200,38360
New Brunswick,Females,'80+',2004,410,80,19510
New Brunswick,Females,'1+',2005,603,2140,355040
New Brunswick,Females,'1-19',2005,1009,730,72350
New Brunswick,Females,'20-34',2005,531,360,67740
New Brunswick,Females,'35-49',2005,532,450,84520
New Brunswick,Females,'50-64',2005,555,400,72090
New Brunswick,Females,'65-79',2005,388,150,38640
New Brunswick,Females,'80+',2005,304,60,19730
New Brunswick,Females,'1+',2006,530,1870,352720
New Brunswick,Females,'1-19',2006,962,680,70680
New Brunswick,Females,'20-34',2006,469,310,66140
New Brunswick,Females,'35-49',2006,481,400,83080
New Brunswick,Females,'50-64',2006,393,290,73750
New Brunswick,Females,'65-79',2006,383,150,39130
New Brunswick,Females,'80+',2006,251,50,19950
New Brunswick,Females,'1+',2007,460,1620,351850
New Brunswick,Females,'1-19',2007,777,540,69520
New Brunswick,Females,'20-34',2007,401,260,64850
New Brunswick,Females,'35-49',2007,417,340,81550
New Brunswick,Females,'50-64',2007,368,280,76010
New Brunswick,Females,'65-79',2007,353,140,39620
New Brunswick,Females,'80+',2007,197,40,20270
New Brunswick,Females,'1+',2008,437,1540,352440
New Brunswick,Females,'1-19',2008,740,510,68940
New Brunswick,Females,'20-34',2008,374,240,64140
New Brunswick,Females,'35-49',2008,411,330,80320
New Brunswick,Females,'50-64',2008,334,260,77830
New Brunswick,Females,'65-79',2008,345,140,40610
New Brunswick,Females,'80+',2008,291,60,20620
New Brunswick,Females,'1+',2009,460,1610,350210
New Brunswick,Females,'1-19',2009,734,500,68080
New Brunswick,Females,'20-34',2009,413,260,62930
New Brunswick,Females,'35-49',2009,445,350,78570
New Brunswick,Females,'50-64',2009,393,310,78970
New Brunswick,Females,'65-79',2009,342,140,40940
New Brunswick,Females,'80+',2009,193,40,20720
New Brunswick,Females,'1+',2010,414,1450,350000
New Brunswick,Females,'1-19',2010,684,460,67290
New Brunswick,Females,'20-34',2010,387,240,62050
New Brunswick,Females,'35-49',2010,401,310,77270
New Brunswick,Females,'50-64',2010,335,270,80580
New Brunswick,Females,'65-79',2010,358,150,41890
New Brunswick,Females,'80+',2010,191,40,20940
New Brunswick,Females,'1+',2011,429,1510,352180
New Brunswick,Females,'1-19',2011,713,480,67300
New Brunswick,Females,'20-34',2011,339,210,61990
New Brunswick,Females,'35-49',2011,409,310,75810
New Brunswick,Females,'50-64',2011,354,290,81920
New Brunswick,Females,'65-79',2011,341,150,43940
New Brunswick,Females,'80+',2011,330,70,21210
New Brunswick,Females,'1+',2012,387,1360,351310
New Brunswick,Females,'1-19',2012,601,400,66530
New Brunswick,Females,'20-34',2012,279,170,60970
New Brunswick,Females,'35-49',2012,365,270,74010
New Brunswick,Females,'50-64',2012,364,300,82520
New Brunswick,Females,'65-79',2012,327,150,45900
New Brunswick,Females,'80+',2012,281,60,21370
New Brunswick,Females,'1+',2013,386,1350,350190
New Brunswick,Females,'1-19',2013,562,370,65800
New Brunswick,Females,'20-34',2013,350,210,59940
New Brunswick,Females,'35-49',2013,388,280,72130
New Brunswick,Females,'50-64',2013,361,300,83000
New Brunswick,Females,'65-79',2013,314,150,47840
New Brunswick,Females,'80+',2013,233,50,21490
New Brunswick,Females,'1+',2014,382,1340,350470
New Brunswick,Females,'1-19',2014,565,370,65440
New Brunswick,Females,'20-34',2014,289,170,58870
New Brunswick,Females,'35-49',2014,355,250,70510
New Brunswick,Females,'50-64',2014,370,310,83880
New Brunswick,Females,'65-79',2014,340,170,50010
New Brunswick,Females,'80+',2014,322,70,21750
New Brunswick,Females,'1+',2015,380,1340,352190
New Brunswick,Females,'1-19',2015,532,350,65820
New Brunswick,Females,'20-34',2015,275,160,58200
New Brunswick,Females,'35-49',2015,389,270,69420
New Brunswick,Females,'50-64',2015,332,280,84440
New Brunswick,Females,'65-79',2015,400,210,52490
New Brunswick,Females,'80+',2015,275,60,21810
New Brunswick,Females,'1+',2016,367,1300,354390
New Brunswick,Females,'1-19',2016,484,320,66150
New Brunswick,Females,'20-34',2016,277,160,57830
New Brunswick,Females,'35-49',2016,349,240,68770
New Brunswick,Females,'50-64',2016,390,330,84520
New Brunswick,Females,'65-79',2016,381,210,55060
New Brunswick,Females,'80+',2016,227,50,22050
New Brunswick,Females,'1+',2017,351,1250,356490
New Brunswick,Females,'1-19',2017,481,320,66460
New Brunswick,Females,'20-34',2017,292,170,58170
New Brunswick,Females,'35-49',2017,350,240,68540
New Brunswick,Females,'50-64',2017,334,280,83750
New Brunswick,Females,'65-79',2017,331,190,57400
New Brunswick,Females,'80+',2017,226,50,22170
New Brunswick,Males,'1+',2000,648,2310,356560
New Brunswick,Males,'1-19',2000,1352,1130,83590
New Brunswick,Males,'20-34',2000,384,290,75580
New Brunswick,Males,'35-49',2000,340,310,91280
New Brunswick,Males,'50-64',2000,454,290,63880
New Brunswick,Males,'65-79',2000,643,210,32680
New Brunswick,Males,'80+',2000,734,70,9540
New Brunswick,Males,'1+',2001,597,2110,353450
New Brunswick,Males,'1-19',2001,1321,1070,80980
New Brunswick,Males,'20-34',2001,352,260,73890
New Brunswick,Males,'35-49',2001,322,290,90140
New Brunswick,Males,'50-64',2001,349,230,65950
New Brunswick,Males,'65-79',2001,612,200,32680
New Brunswick,Males,'80+',2001,610,60,9830
New Brunswick,Males,'1+',2002,592,2080,351520
New Brunswick,Males,'1-19',2002,1410,1110,78710
New Brunswick,Males,'20-34',2002,317,230,72570
New Brunswick,Males,'35-49',2002,336,300,89230
New Brunswick,Males,'50-64',2002,324,220,67970
New Brunswick,Males,'65-79',2002,515,170,33040
New Brunswick,Males,'80+',2002,599,60,10020
New Brunswick,Males,'1+',2003,562,1970,350300
New Brunswick,Males,'1-19',2003,1397,1070,76570
New Brunswick,Males,'20-34',2003,265,190,71740
New Brunswick,Males,'35-49',2003,329,290,88070
New Brunswick,Males,'50-64',2003,328,230,70180
New Brunswick,Males,'65-79',2003,447,150,33580
New Brunswick,Males,'80+',2003,393,40,10180
New Brunswick,Males,'1+',2004,505,1760,348670
New Brunswick,Males,'1-19',2004,1232,920,74660
New Brunswick,Males,'20-34',2004,340,240,70500
New Brunswick,Males,'35-49',2004,323,280,86600
New Brunswick,Males,'50-64',2004,248,180,72510
New Brunswick,Males,'65-79',2004,323,110,34020
New Brunswick,Males,'80+',2004,289,30,10390
New Brunswick,Males,'1+',2005,529,1840,347890
New Brunswick,Males,'1-19',2005,1423,1040,73060
New Brunswick,Males,'20-34',2005,289,200,69120
New Brunswick,Males,'35-49',2005,292,250,85650
New Brunswick,Males,'50-64',2005,295,220,74560
New Brunswick,Males,'65-79',2005,316,110,34840
New Brunswick,Males,'80+',2005,281,30,10670
New Brunswick,Males,'1+',2006,454,1570,346170
New Brunswick,Males,'1-19',2006,1125,800,71140
New Brunswick,Males,'20-34',2006,296,200,67510
New Brunswick,Males,'35-49',2006,261,220,84440
New Brunswick,Males,'50-64',2006,288,220,76520
New Brunswick,Males,'65-79',2006,308,110,35770
New Brunswick,Males,'80+',2006,278,30,10810
New Brunswick,Males,'1+',2007,385,1330,345820
New Brunswick,Males,'1-19',2007,971,680,70030
New Brunswick,Males,'20-34',2007,243,160,65940
New Brunswick,Males,'35-49',2007,216,180,83190
New Brunswick,Males,'50-64',2007,229,180,78470
New Brunswick,Males,'65-79',2007,270,100,37030
New Brunswick,Males,'80+',2007,179,20,11150
New Brunswick,Males,'1+',2008,363,1260,346730
New Brunswick,Males,'1-19',2008,908,630,69410
New Brunswick,Males,'20-34',2008,231,150,64970
New Brunswick,Males,'35-49',2008,256,210,82190
New Brunswick,Males,'50-64',2008,211,170,80400
New Brunswick,Males,'65-79',2008,182,70,38370
New Brunswick,Males,'80+',2008,176,20,11390
New Brunswick,Males,'1+',2009,396,1360,343800
New Brunswick,Males,'1-19',2009,978,670,68540
New Brunswick,Males,'20-34',2009,283,180,63600
New Brunswick,Males,'35-49',2009,288,230,79860
New Brunswick,Males,'50-64',2009,209,170,81230
New Brunswick,Males,'65-79',2009,256,100,39010
New Brunswick,Males,'80+',2009,173,20,11560
New Brunswick,Males,'1+',2010,341,1180,345690
New Brunswick,Males,'1-19',2010,890,600,67420
New Brunswick,Males,'20-34',2010,205,130,63290
New Brunswick,Males,'35-49',2010,251,200,79620
New Brunswick,Males,'50-64',2010,168,140,83140
New Brunswick,Males,'65-79',2010,198,80,40350
New Brunswick,Males,'80+',2010,168,20,11870
New Brunswick,Males,'1+',2011,362,1260,347880
New Brunswick,Males,'1-19',2011,906,610,67340
New Brunswick,Males,'20-34',2011,176,110,62550
New Brunswick,Males,'35-49',2011,268,210,78450
New Brunswick,Males,'50-64',2011,249,210,84350
New Brunswick,Males,'65-79',2011,234,100,42800
New Brunswick,Males,'80+',2011,242,30,12390
New Brunswick,Males,'1+',2012,328,1140,347540
New Brunswick,Males,'1-19',2012,797,530,66490
New Brunswick,Males,'20-34',2012,179,110,61520
New Brunswick,Males,'35-49',2012,261,200,76740
New Brunswick,Males,'50-64',2012,212,180,84950
New Brunswick,Males,'65-79',2012,222,100,45090
New Brunswick,Males,'80+',2012,157,20,12750
New Brunswick,Males,'1+',2013,320,1110,347000
New Brunswick,Males,'1-19',2013,698,460,65900
New Brunswick,Males,'20-34',2013,232,140,60290
New Brunswick,Males,'35-49',2013,254,190,74900
New Brunswick,Males,'50-64',2013,211,180,85480
New Brunswick,Males,'65-79',2013,232,110,47390
New Brunswick,Males,'80+',2013,230,30,13050
New Brunswick,Males,'1+',2014,309,1070,346810
New Brunswick,Males,'1-19',2014,669,440,65780
New Brunswick,Males,'20-34',2014,171,100,58570
New Brunswick,Males,'35-49',2014,233,170,72930
New Brunswick,Males,'50-64',2014,232,200,86130
New Brunswick,Males,'65-79',2014,280,140,49990
New Brunswick,Males,'80+',2014,224,30,13400
New Brunswick,Males,'1+',2015,295,1030,349270
New Brunswick,Males,'1-19',2015,618,410,66360
New Brunswick,Males,'20-34',2015,155,90,57900
New Brunswick,Males,'35-49',2015,236,170,71950
New Brunswick,Males,'50-64',2015,242,210,86710
New Brunswick,Males,'65-79',2015,209,110,52520
New Brunswick,Males,'80+',2015,217,30,13800
New Brunswick,Males,'1+',2016,307,1080,351860
New Brunswick,Males,'1-19',2016,690,460,66710
New Brunswick,Males,'20-34',2016,191,110,57670
New Brunswick,Males,'35-49',2016,210,150,71390
New Brunswick,Males,'50-64',2016,242,210,86750
New Brunswick,Males,'65-79',2016,254,140,55130
New Brunswick,Males,'80+',2016,141,20,14210
New Brunswick,Males,'1+',2017,304,1080,354950
New Brunswick,Males,'1-19',2017,610,410,67170
New Brunswick,Males,'20-34',2017,189,110,58190
New Brunswick,Males,'35-49',2017,252,180,71320
New Brunswick,Males,'50-64',2017,231,200,86450
New Brunswick,Males,'65-79',2017,263,150,57120
New Brunswick,Males,'80+',2017,204,30,14690
Quebec ,Both sexes,'1+',2000,901,62970,6990450
Quebec ,Both sexes,'1-19',2000,1595,25000,1567270
Quebec ,Both sexes,'20-34',2000,654,9350,1429550
Quebec ,Both sexes,'35-49',2000,620,11180,1803930
Quebec ,Both sexes,'50-64',2000,708,8820,1246600
Quebec ,Both sexes,'65-79',2000,907,6530,719900
Quebec ,Both sexes,'80+',2000,932,2080,223200
Quebec ,Both sexes,'1+',2001,814,56720,6966210
Quebec ,Both sexes,'1-19',2001,1500,22900,1526610
Quebec ,Both sexes,'20-34',2001,581,8240,1417760
Quebec ,Both sexes,'35-49',2001,551,9860,1789180
Quebec ,Both sexes,'50-64',2001,603,7720,1280980
Quebec ,Both sexes,'65-79',2001,821,5910,719740
Quebec ,Both sexes,'80+',2001,901,2090,231940
Quebec ,Both sexes,'1+',2002,758,52720,6952980
Quebec ,Both sexes,'1-19',2002,1462,21890,1497070
Quebec ,Both sexes,'20-34',2002,536,7560,1411730
Quebec ,Both sexes,'35-49',2002,513,9060,1766270
Quebec ,Both sexes,'50-64',2002,545,7180,1316270
Quebec ,Both sexes,'65-79',2002,713,5150,722020
Quebec ,Both sexes,'80+',2002,785,1880,239610
Quebec ,Both sexes,'1+',2003,715,49730,6950980
Quebec ,Both sexes,'1-19',2003,1280,18820,1470270
Quebec ,Both sexes,'20-34',2003,509,7180,1410490
Quebec ,Both sexes,'35-49',2003,512,8920,1740800
Quebec ,Both sexes,'50-64',2003,538,7280,1353400
Quebec ,Both sexes,'65-79',2003,746,5430,728320
Quebec ,Both sexes,'80+',2003,848,2100,247710
Quebec ,Both sexes,'1+',2004,660,45940,6955970
Quebec ,Both sexes,'1-19',2004,1151,16690,1450550
Quebec ,Both sexes,'20-34',2004,459,6470,1408350
Quebec ,Both sexes,'35-49',2004,474,8120,1713940
Quebec ,Both sexes,'50-64',2004,502,6990,1393280
Quebec ,Both sexes,'65-79',2004,729,5350,733950
Quebec ,Both sexes,'80+',2004,903,2310,255890
Quebec ,Both sexes,'1+',2005,628,43690,6961450
Quebec ,Both sexes,'1-19',2005,1161,16650,1434130
Quebec ,Both sexes,'20-34',2005,433,6080,1403640
Quebec ,Both sexes,'35-49',2005,441,7440,1686270
Quebec ,Both sexes,'50-64',2005,463,6620,1429760
Quebec ,Both sexes,'65-79',2005,655,4870,743480
Quebec ,Both sexes,'80+',2005,768,2030,264200
Quebec ,Both sexes,'1+',2006,573,40010,6976950
Quebec ,Both sexes,'1-19',2006,1096,15610,1424590
Quebec ,Both sexes,'20-34',2006,414,5790,1399780
Quebec ,Both sexes,'35-49',2006,423,6990,1654300
Quebec ,Both sexes,'50-64',2006,418,6130,1465690
Quebec ,Both sexes,'65-79',2006,529,4010,758220
Quebec ,Both sexes,'80+',2006,550,1510,274400
Quebec ,Both sexes,'1+',2007,519,36270,6990830
Quebec ,Both sexes,'1-19',2007,930,13190,1418690
Quebec ,Both sexes,'20-34',2007,371,5170,1395230
Quebec ,Both sexes,'35-49',2007,394,6360,1615170
Quebec ,Both sexes,'50-64',2007,408,6130,1501670
Quebec ,Both sexes,'65-79',2007,504,3910,775170
Quebec ,Both sexes,'80+',2007,533,1520,284920
Quebec ,Both sexes,'1+',2008,515,36160,7014870
Quebec ,Both sexes,'1-19',2008,1007,14270,1417090
Quebec ,Both sexes,'20-34',2008,342,4770,1393760
Quebec ,Both sexes,'35-49',2008,375,5920,1579070
Quebec ,Both sexes,'50-64',2008,385,5900,1534040
Quebec ,Both sexes,'65-79',2008,469,3730,795360
Quebec ,Both sexes,'80+',2008,535,1580,295560
Quebec ,Both sexes,'1+',2009,493,34750,7053640
Quebec ,Both sexes,'1-19',2009,933,13210,1415980
Quebec ,Both sexes,'20-34',2009,340,4760,1398520
Quebec ,Both sexes,'35-49',2009,367,5690,1550440
Quebec ,Both sexes,'50-64',2009,369,5770,1564500
Quebec ,Both sexes,'65-79',2009,456,3730,818130
Quebec ,Both sexes,'80+',2009,520,1590,306050
Quebec ,Both sexes,'1+',2010,470,33330,7098180
Quebec ,Both sexes,'1-19',2010,900,12740,1415130
Quebec ,Both sexes,'20-34',2010,310,4360,1406550
Quebec ,Both sexes,'35-49',2010,346,5280,1525070
Quebec ,Both sexes,'50-64',2010,356,5660,1591720
Quebec ,Both sexes,'65-79',2010,437,3680,842910
Quebec ,Both sexes,'80+',2010,511,1620,316800
Quebec ,Both sexes,'1+',2011,454,32430,7140550
Quebec ,Both sexes,'1-19',2011,853,12070,1415720
Quebec ,Both sexes,'20-34',2011,283,4000,1411070
Quebec ,Both sexes,'35-49',2011,332,4990,1503840
Quebec ,Both sexes,'50-64',2011,346,5570,1609020
Quebec ,Both sexes,'65-79',2011,460,4020,873940
Quebec ,Both sexes,'80+',2011,547,1790,326950
Quebec ,Both sexes,'1+',2012,434,31190,7186080
Quebec ,Both sexes,'1-19',2012,809,11490,1420050
Quebec ,Both sexes,'20-34',2012,270,3810,1412070
Quebec ,Both sexes,'35-49',2012,316,4690,1484570
Quebec ,Both sexes,'50-64',2012,335,5440,1626080
Quebec ,Both sexes,'65-79',2012,434,3930,906250
Quebec ,Both sexes,'80+',2012,540,1820,337040
Quebec ,Both sexes,'1+',2013,418,30240,7226000
Quebec ,Both sexes,'1-19',2013,732,10450,1426760
Quebec ,Both sexes,'20-34',2013,257,3610,1406960
Quebec ,Both sexes,'35-49',2013,318,4670,1467470
Quebec ,Both sexes,'50-64',2013,340,5570,1640200
Quebec ,Both sexes,'65-79',2013,432,4060,940540
Quebec ,Both sexes,'80+',2013,546,1880,344080
Quebec ,Both sexes,'1+',2014,414,30100,7263400
Quebec ,Both sexes,'1-19',2014,722,10370,1436620
Quebec ,Both sexes,'20-34',2014,241,3360,1392680
Quebec ,Both sexes,'35-49',2014,296,4310,1455590
Quebec ,Both sexes,'50-64',2014,335,5530,1651390
Quebec ,Both sexes,'65-79',2014,454,4430,974950
Quebec ,Both sexes,'80+',2014,591,2080,352160
Quebec ,Both sexes,'1+',2015,405,29530,7292220
Quebec ,Both sexes,'1-19',2015,725,10500,1448960
Quebec ,Both sexes,'20-34',2015,242,3320,1372080
Quebec ,Both sexes,'35-49',2015,286,4150,1451270
Quebec ,Both sexes,'50-64',2015,324,5360,1653040
Quebec ,Both sexes,'65-79',2015,432,4360,1008650
Quebec ,Both sexes,'80+',2015,508,1820,358200
Quebec ,Both sexes,'1+',2016,403,29550,7330100
Quebec ,Both sexes,'1-19',2016,724,10610,1464550
Quebec ,Both sexes,'20-34',2016,229,3100,1354870
Quebec ,Both sexes,'35-49',2016,275,3990,1452920
Quebec ,Both sexes,'50-64',2016,326,5370,1647790
Quebec ,Both sexes,'65-79',2016,435,4540,1043850
Quebec ,Both sexes,'80+',2016,533,1950,366140
Quebec ,Both sexes,'1+',2017,377,27770,7369920
Quebec ,Both sexes,'1-19',2017,659,9760,1481770
