Scenario,Region,Variable,Type,Year,Value,Unit
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2008,0,GWh
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2009,0,GWh
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2010,0,GWh
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2011,0,GWh
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2012,0,GWh
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2013,0,GWh
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2014,0,GWh
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2015,0,GWh
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2016,0,GWh
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2017,0,GWh
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2018,0,GWh
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2019,0,GWh
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2020,0,GWh
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2021,0,GWh
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2022,0,GWh
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2023,0,GWh
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2024,0,GWh
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2025,0,GWh
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2026,0,GWh
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2027,0,GWh
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2028,0,GWh
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2029,0,GWh
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2030,0,GWh
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2031,0,GWh
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2032,0,GWh
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2033,0,GWh
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2034,0,GWh
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2035,0,GWh
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2036,0,GWh
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2037,0,GWh
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2038,0,GWh
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2039,0,GWh
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2040,0,GWh
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2041,0,GWh
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2042,0,GWh
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2043,0,GWh
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2044,0,GWh
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2045,0,GWh
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2046,0,GWh
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2047,0,GWh
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2048,0,GWh
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2049,0,GWh
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2050,0,GWh
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2005,807.5286,GWh
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2006,733.5052,GWh
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2007,598.9518,GWh
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2008,484.0434,GWh
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2009,657.0537,GWh
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2010,735.0962,GWh
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2011,607.886,GWh
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2012,672.8578,GWh
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2013,586.3385,GWh
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2014,905.1438,GWh
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2015,937.1139,GWh
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2016,1444.149,GWh
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2017,962.0511,GWh
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2018,1310.774,GWh
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2019,1249.392,GWh
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2020,756.0698,GWh
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2021,756.079,GWh
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2022,769.0247,GWh
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2023,781.9171,GWh
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2024,756.086,GWh
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2025,781.9171,GWh
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2026,781.8997,GWh
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2027,781.8996,GWh
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2028,781.8996,GWh
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2029,781.8997,GWh
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2030,781.8996,GWh
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2031,781.8997,GWh
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2032,781.8768,GWh
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2033,781.8768,GWh
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2034,781.8768,GWh
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2035,781.8768,GWh
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2036,781.8768,GWh
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2037,781.8768,GWh
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2038,781.8768,GWh
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2039,781.8768,GWh
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2040,781.8767,GWh
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2041,781.8768,GWh
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2042,781.877,GWh
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2043,781.8768,GWh
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2044,781.8768,GWh
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2045,781.8768,GWh
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2046,781.8768,GWh
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2047,781.8768,GWh
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2048,781.8768,GWh
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2049,781.8768,GWh
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2050,781.8768,GWh
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2005,0,GWh
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2006,0,GWh
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2007,0,GWh
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2008,5,GWh
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2009,5,GWh
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2010,5,GWh
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2011,5,GWh
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2012,5,GWh
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2013,5,GWh
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2014,2.5,GWh
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2015,3,GWh
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2016,3,GWh
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2017,2,GWh
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2018,2,GWh
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2019,3,GWh
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2020,3,GWh
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2021,3,GWh
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2022,3,GWh
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2023,3,GWh
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2024,3.5256,GWh
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2025,3.5256,GWh
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2026,3.5256,GWh
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2027,3.5256,GWh
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2028,3.5256,GWh
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2029,3.5256,GWh
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2030,3.5256,GWh
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2031,3.5256,GWh
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2032,3.5256,GWh
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2033,3.5256,GWh
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2034,3.5256,GWh
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2035,3.5256,GWh
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2036,4.314,GWh
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2037,4.314,GWh
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2038,4.314,GWh
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2039,4.314,GWh
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2040,5.19,GWh
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2041,5.19,GWh
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2042,5.19,GWh
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2043,5.19,GWh
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2044,5.19,GWh
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2045,5.19,GWh
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2046,6.1536,GWh
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2047,7.2048,GWh
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2048,8.256,GWh
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2049,9.3072,GWh
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2050,10.3584,GWh
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2005,646,GWh
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2006,646,GWh
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2007,646,GWh
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2008,439,GWh
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2009,550,GWh
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2010,843.9148,GWh
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2011,1088.819,GWh
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2012,1232.854,GWh
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2013,1613.836,GWh
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2014,943.5151,GWh
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2015,925.3077,GWh
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2016,1348.407,GWh
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2017,1705.731,GWh
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2018,1627.51,GWh
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2019,1511.069,GWh
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2020,1162.748,GWh
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2021,1243.69,GWh
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2022,1243.69,GWh
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2023,1243.69,GWh
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2024,1286.79,GWh
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2025,1329.626,GWh
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2026,1370.886,GWh
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2027,1412.233,GWh
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2028,1453.405,GWh
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2029,1494.577,GWh
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2030,1535.837,GWh
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2031,1577.009,GWh
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2032,1577.008,GWh
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2033,1619.757,GWh
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2034,1662.682,GWh
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2035,1706.043,GWh
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2036,1748.354,GWh
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2037,1790.753,GWh
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2038,1832.537,GWh
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2039,1874.061,GWh
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2040,1915.321,GWh
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2041,1958.156,GWh
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2042,2001.08,GWh
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2043,2044.004,GWh
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2044,2087.103,GWh
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2045,2130.028,GWh
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2046,2172.076,GWh
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2047,2215.086,GWh
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2048,2258.8,GWh
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2049,2302.424,GWh
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2050,2346.487,GWh
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2005,0,GWh
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2006,0,GWh
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2007,0,GWh
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2008,0,GWh
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2009,0,GWh
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2010,0,GWh
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2011,0,GWh
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2012,0,GWh
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2013,0,GWh
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2014,0,GWh
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2015,0,GWh
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2016,0,GWh
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2017,0,GWh
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2018,123,GWh
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2019,109,GWh
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2020,109,GWh
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2021,109.0004,GWh
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2022,109.0001,GWh
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2023,196.6007,GWh
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2024,196.6004,GWh
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2025,196.6,GWh
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2026,196.6005,GWh
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2027,196.6,GWh
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2028,196.5996,GWh
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2029,196.6003,GWh
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2030,196.5995,GWh
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2031,196.6003,GWh
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2032,196.6,GWh
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2033,196.5995,GWh
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2034,196.5998,GWh
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2035,196.5996,GWh
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2036,196.5995,GWh
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2037,196.5998,GWh
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2038,196.5995,GWh
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2039,196.5998,GWh
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2040,196.5998,GWh
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2041,196.5998,GWh
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2042,203.2858,GWh
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2043,203.3296,GWh
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2044,202.9527,GWh
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2045,203.0229,GWh
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2046,202.6586,GWh
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2047,203.2066,GWh
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2048,202.8678,GWh
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2049,203.1149,GWh
Current Policies,Saskatchewan,Biomass / Geothermal,Primary Fuel,2050,204.5091,GWh
Current Policies,Yukon,Biomass / Geothermal,Primary Fuel,2005,0,GWh
Current Policies,Yukon,Biomass / Geothermal,Primary Fuel,2006,0,GWh
Current Policies,Yukon,Biomass / Geothermal,Primary Fuel,2007,0,GWh
Current Policies,Yukon,Biomass / Geothermal,Primary Fuel,2008,0,GWh
Current Policies,Yukon,Biomass / Geothermal,Primary Fuel,2009,0,GWh
Current Policies,Yukon,Biomass / Geothermal,Primary Fuel,2010,0,GWh
Current Policies,Yukon,Biomass / Geothermal,Primary Fuel,2011,0,GWh
Current Policies,Yukon,Biomass / Geothermal,Primary Fuel,2012,0,GWh
Current Policies,Yukon,Biomass / Geothermal,Primary Fuel,2013,0,GWh
Current Policies,Yukon,Biomass / Geothermal,Primary Fuel,2014,0,GWh
Current Policies,Yukon,Biomass / Geothermal,Primary Fuel,2015,0,GWh
Current Policies,Yukon,Biomass / Geothermal,Primary Fuel,2016,0,GWh
Current Policies,Yukon,Biomass / Geothermal,Primary Fuel,2017,0,GWh
Current Policies,Yukon,Biomass / Geothermal,Primary Fuel,2018,0,GWh
Current Policies,Yukon,Biomass / Geothermal,Primary Fuel,2019,0,GWh
