Scenario,Region,Variable,Type,Year,Value,Unit
Current Policies,Nova Scotia,Biomass / Geothermal,Primary Fuel,2043,112.56,Megwatts
Current Policies,Nova Scotia,Biomass / Geothermal,Primary Fuel,2044,112.56,Megwatts
Current Policies,Nova Scotia,Biomass / Geothermal,Primary Fuel,2045,112.56,Megwatts
Current Policies,Nova Scotia,Biomass / Geothermal,Primary Fuel,2046,113.3747,Megwatts
Current Policies,Nova Scotia,Biomass / Geothermal,Primary Fuel,2047,114.19,Megwatts
Current Policies,Nova Scotia,Biomass / Geothermal,Primary Fuel,2048,115.0069,Megwatts
Current Policies,Nova Scotia,Biomass / Geothermal,Primary Fuel,2049,115.8255,Megwatts
Current Policies,Nova Scotia,Biomass / Geothermal,Primary Fuel,2050,116.6605,Megwatts
Current Policies,Northwest Territories,Biomass / Geothermal,Primary Fuel,2005,0,Megwatts
Current Policies,Northwest Territories,Biomass / Geothermal,Primary Fuel,2006,0,Megwatts
Current Policies,Northwest Territories,Biomass / Geothermal,Primary Fuel,2007,0,Megwatts
Current Policies,Northwest Territories,Biomass / Geothermal,Primary Fuel,2008,0,Megwatts
Current Policies,Northwest Territories,Biomass / Geothermal,Primary Fuel,2009,0,Megwatts
Current Policies,Northwest Territories,Biomass / Geothermal,Primary Fuel,2010,0,Megwatts
Current Policies,Northwest Territories,Biomass / Geothermal,Primary Fuel,2011,0,Megwatts
Current Policies,Northwest Territories,Biomass / Geothermal,Primary Fuel,2012,0,Megwatts
Current Policies,Northwest Territories,Biomass / Geothermal,Primary Fuel,2013,0,Megwatts
Current Policies,Northwest Territories,Biomass / Geothermal,Primary Fuel,2014,0,Megwatts
Current Policies,Northwest Territories,Biomass / Geothermal,Primary Fuel,2015,0,Megwatts
Current Policies,Northwest Territories,Biomass / Geothermal,Primary Fuel,2016,0,Megwatts
Current Policies,Northwest Territories,Biomass / Geothermal,Primary Fuel,2017,0,Megwatts
Current Policies,Northwest Territories,Biomass / Geothermal,Primary Fuel,2018,0,Megwatts
Current Policies,Northwest Territories,Biomass / Geothermal,Primary Fuel,2019,0,Megwatts
Current Policies,Northwest Territories,Biomass / Geothermal,Primary Fuel,2020,0,Megwatts
Current Policies,Northwest Territories,Biomass / Geothermal,Primary Fuel,2021,0,Megwatts
Current Policies,Northwest Territories,Biomass / Geothermal,Primary Fuel,2022,0,Megwatts
Current Policies,Northwest Territories,Biomass / Geothermal,Primary Fuel,2023,0,Megwatts
Current Policies,Northwest Territories,Biomass / Geothermal,Primary Fuel,2024,0,Megwatts
Current Policies,Northwest Territories,Biomass / Geothermal,Primary Fuel,2025,0,Megwatts
Current Policies,Northwest Territories,Biomass / Geothermal,Primary Fuel,2026,0,Megwatts
Current Policies,Northwest Territories,Biomass / Geothermal,Primary Fuel,2027,0,Megwatts
Current Policies,Northwest Territories,Biomass / Geothermal,Primary Fuel,2028,0,Megwatts
Current Policies,Northwest Territories,Biomass / Geothermal,Primary Fuel,2029,0,Megwatts
Current Policies,Northwest Territories,Biomass / Geothermal,Primary Fuel,2030,0,Megwatts
Current Policies,Northwest Territories,Biomass / Geothermal,Primary Fuel,2031,0,Megwatts
Current Policies,Northwest Territories,Biomass / Geothermal,Primary Fuel,2032,0,Megwatts
Current Policies,Northwest Territories,Biomass / Geothermal,Primary Fuel,2033,0,Megwatts
Current Policies,Northwest Territories,Biomass / Geothermal,Primary Fuel,2034,0,Megwatts
Current Policies,Northwest Territories,Biomass / Geothermal,Primary Fuel,2035,0,Megwatts
Current Policies,Northwest Territories,Biomass / Geothermal,Primary Fuel,2036,0,Megwatts
Current Policies,Northwest Territories,Biomass / Geothermal,Primary Fuel,2037,0,Megwatts
Current Policies,Northwest Territories,Biomass / Geothermal,Primary Fuel,2038,0,Megwatts
Current Policies,Northwest Territories,Biomass / Geothermal,Primary Fuel,2039,0,Megwatts
Current Policies,Northwest Territories,Biomass / Geothermal,Primary Fuel,2040,0,Megwatts
Current Policies,Northwest Territories,Biomass / Geothermal,Primary Fuel,2041,0,Megwatts
Current Policies,Northwest Territories,Biomass / Geothermal,Primary Fuel,2042,0,Megwatts
Current Policies,Northwest Territories,Biomass / Geothermal,Primary Fuel,2043,0,Megwatts
Current Policies,Northwest Territories,Biomass / Geothermal,Primary Fuel,2044,0,Megwatts
Current Policies,Northwest Territories,Biomass / Geothermal,Primary Fuel,2045,0,Megwatts
Current Policies,Northwest Territories,Biomass / Geothermal,Primary Fuel,2046,0,Megwatts
Current Policies,Northwest Territories,Biomass / Geothermal,Primary Fuel,2047,0,Megwatts
Current Policies,Northwest Territories,Biomass / Geothermal,Primary Fuel,2048,0,Megwatts
Current Policies,Northwest Territories,Biomass / Geothermal,Primary Fuel,2049,0,Megwatts
Current Policies,Northwest Territories,Biomass / Geothermal,Primary Fuel,2050,0,Megwatts
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2005,0,Megwatts
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2006,0,Megwatts
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2007,0,Megwatts
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2008,0,Megwatts
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2009,0,Megwatts
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2010,0,Megwatts
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2011,0,Megwatts
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2012,0,Megwatts
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2013,0,Megwatts
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2014,0,Megwatts
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2015,0,Megwatts
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2016,0,Megwatts
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2017,0,Megwatts
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2018,0,Megwatts
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2019,0,Megwatts
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2020,0,Megwatts
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2021,0,Megwatts
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2022,0,Megwatts
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2023,0,Megwatts
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2024,0,Megwatts
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2025,0,Megwatts
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2026,0,Megwatts
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2027,0,Megwatts
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2028,0,Megwatts
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2029,0,Megwatts
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2030,0,Megwatts
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2031,0,Megwatts
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2032,0,Megwatts
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2033,0,Megwatts
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2034,0,Megwatts
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2035,0,Megwatts
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2036,0,Megwatts
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2037,0,Megwatts
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2038,0,Megwatts
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2039,0,Megwatts
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2040,0,Megwatts
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2041,0,Megwatts
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2042,0,Megwatts
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2043,0,Megwatts
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2044,0,Megwatts
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2045,0,Megwatts
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2046,0,Megwatts
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2047,0,Megwatts
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2048,0,Megwatts
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2049,0,Megwatts
Current Policies,Nunavut,Biomass / Geothermal,Primary Fuel,2050,0,Megwatts
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2005,209,Megwatts
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2006,176,Megwatts
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2007,176,Megwatts
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2008,148,Megwatts
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2009,207,Megwatts
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2010,207,Megwatts
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2011,207,Megwatts
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2012,207,Megwatts
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2013,207,Megwatts
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2014,592,Megwatts
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2015,465.4,Megwatts
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2016,801.3,Megwatts
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2017,692.7,Megwatts
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2018,692.7,Megwatts
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2019,492.7,Megwatts
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2020,492.7,Megwatts
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2021,492.7,Megwatts
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2022,492.7,Megwatts
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2023,492.7,Megwatts
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2024,492.7,Megwatts
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2025,492.7,Megwatts
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2026,492.7,Megwatts
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2027,492.7,Megwatts
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2028,492.7,Megwatts
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2029,492.7,Megwatts
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2030,492.7,Megwatts
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2031,492.7,Megwatts
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2032,492.7,Megwatts
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2033,492.7,Megwatts
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2034,492.7,Megwatts
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2035,492.7,Megwatts
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2036,492.7,Megwatts
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2037,492.7,Megwatts
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2038,492.7,Megwatts
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2039,492.7,Megwatts
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2040,492.7,Megwatts
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2041,492.7,Megwatts
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2042,492.7,Megwatts
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2043,492.7,Megwatts
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2044,492.7,Megwatts
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2045,492.7,Megwatts
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2046,492.7,Megwatts
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2047,492.7,Megwatts
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2048,492.7,Megwatts
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2049,492.7,Megwatts
Current Policies,Ontario,Biomass / Geothermal,Primary Fuel,2050,492.7,Megwatts
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2005,2.1,Megwatts
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2006,2.1,Megwatts
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2007,2.1,Megwatts
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2008,2.1,Megwatts
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2009,2.1,Megwatts
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2010,2.1,Megwatts
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2011,2.1,Megwatts
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2012,2.1,Megwatts
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2013,2.1,Megwatts
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2014,2.1,Megwatts
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2015,2.1,Megwatts
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2016,2.1,Megwatts
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2017,2.1,Megwatts
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2018,2.1,Megwatts
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2019,2.1,Megwatts
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2020,2.1,Megwatts
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2021,2.1,Megwatts
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2022,2.1,Megwatts
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2023,2.1,Megwatts
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2024,2.1924,Megwatts
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2025,2.1924,Megwatts
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2026,2.1924,Megwatts
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2027,2.1924,Megwatts
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2028,2.1924,Megwatts
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2029,2.1924,Megwatts
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2030,2.1924,Megwatts
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2031,2.1924,Megwatts
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2032,2.1924,Megwatts
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2033,2.1924,Megwatts
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2034,2.1924,Megwatts
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2035,2.1924,Megwatts
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2036,2.3277,Megwatts
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2037,2.3277,Megwatts
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2038,2.3277,Megwatts
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2039,2.3277,Megwatts
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2040,2.4838,Megwatts
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2041,2.4838,Megwatts
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2042,2.4838,Megwatts
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2043,2.4838,Megwatts
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2044,2.4838,Megwatts
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2045,2.4838,Megwatts
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2046,2.6608,Megwatts
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2047,2.8383,Megwatts
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2048,3.0187,Megwatts
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2049,3.2013,Megwatts
Current Policies,Prince Edward Island,Biomass / Geothermal,Primary Fuel,2050,3.3963,Megwatts
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2005,278,Megwatts
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2006,278,Megwatts
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2007,278,Megwatts
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2008,230,Megwatts
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2009,230,Megwatts
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2010,230,Megwatts
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2011,240,Megwatts
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2012,240,Megwatts
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2013,240,Megwatts
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2014,240,Megwatts
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2015,245,Megwatts
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2016,244.84,Megwatts
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2017,244.84,Megwatts
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2018,266.64,Megwatts
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2019,266.64,Megwatts
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2020,276.54,Megwatts
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2021,295.79,Megwatts
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2022,295.79,Megwatts
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2023,295.79,Megwatts
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2024,306.0485,Megwatts
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2025,316.2342,Megwatts
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2026,326.0297,Megwatts
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2027,335.8766,Megwatts
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2028,345.6703,Megwatts
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2029,355.4599,Megwatts
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2030,365.2625,Megwatts
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2031,375.0644,Megwatts
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2032,375.0644,Megwatts
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2033,385.2233,Megwatts
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2034,395.4435,Megwatts
Current Policies,Quebec,Biomass / Geothermal,Primary Fuel,2035,405.7389,Megwatts
